name,protein,fat,carbohydrates,sugar,sodium,calories,class,,
Waffle,5.0,1.5,31.0,6.0,450.0,150.0,2,,
Chocolate Chip Waffle,1.0,12.4,45.0,29.0,0.0,384.0,2,,
Waffle Fries,2.0,6.0,22.0,0.0,360.0,150.0,2,,
Waffle Fries,2.0,6.0,22.0,1.0,360.0,150.0,2,,
Belgium Waffle,7.0,11.0,55.0,24.0,260.0,350.0,2,,
Small Waffle Fries,3.0,16.0,37.0,0.0,140.0,310.0,2,,
Sweet Potato Waffle Fries,3.0,23.0,55.0,19.0,0.0,440.0,2,,
Waffle Cone,2.0,3.5,24.0,11.0,0.0,130.0,2,,
++cone++,2.0,3.5,24.0,11.0,0.0,130.0,2,,
Waffle,6.0,12.4,45.0,11.0,60.0,410.0,2,,
Waffle,4.0,6.0,27.0,2.0,360.0,180.0,2,,
Medium Waffle Fries,5.0,18.0,43.0,0.0,280.0,360.0,2,,
Waffle Bowl,1.0,0.5,18.0,5.0,35.0,80.0,2,,
Sweet Street Waffle,4.0,15.0,41.0,21.0,290.0,310.0,2,,
Waffle,4.0,7.0,27.0,2.0,360.0,190.0,2,,
Waffle,6.0,12.0,26.0,0.0,300.0,240.0,2,,
Waffle (Julia's Net Carbs),8.0,18.0,55.0,15.0,870.0,410.0,2,,
Waffle,0.0,7.0,21.0,14.0,55.0,160.0,2,,
Waffle Bowl,1.0,0.5,10.0,4.0,0.0,50.0,2,,
Waffle,4.0,6.0,28.0,3.0,400.0,180.0,2,,
Italian Waffle Cookie,3.0,6.0,19.0,8.0,25.0,140.0,2,,
Waffle Home Made,4.0,11.0,15.0,0.0,164.0,172.0,2,,
Low Fat Waffle,5.0,2.5,27.0,3.0,390.0,140.0,2,,
Belgian Waffle Mix,9.0,1.5,56.0,12.0,840.0,280.0,2,,
Waffle,13.0,2.0,37.0,9.0,580.0,220.0,2,,
Waffle Crisp,2.0,2.5,25.0,12.0,115.0,120.0,2,,
Waffle,4.0,6.0,28.0,3.0,400.0,180.0,2,,
Cone,1.0,0.5,19.0,5.0,35.0,90.0,2,,
Waffle Fries,5.0,21.0,48.0,0.0,180.0,400.0,2,,
"Fries, Waffle",2.0,7.0,21.0,0.0,330.0,160.0,2,,
Waffle Fries,3.0,27.0,34.0,0.0,730.0,390.0,2,,
Waffle Fries (Unsalted),4.75,11.5,48.0,43.5,0.0,305.0,2,,
Chocolate Waffle,4.0,7.0,31.0,9.0,370.0,200.0,2,,
Homemade - Belgium Waffle,7.0,13.0,28.0,0.0,0.0,218.0,2,,
Toasting Waffle,1.3,4.7,10.3,6.8,0.06,90.0,2,,
Complete Sweet Potato Pancake & Waffle Mix,4.0,2.5,44.0,14.0,420.0,210.0,2,,
Belgian Waffle and Pancake Mx,5.0,2.0,45.0,10.0,760.0,208.0,2,,
Sweet Potato Waffle Fries Corrected,1.0,9.0,24.0,8.0,190.0,180.0,2,,
Belgian Waffle ,5.92,10.58,24.68,0.0,383.0,218.0,2,,
Caramel Waffle,1.0,6.0,23.0,10.0,75.0,150.0,2,,
Belgium Waffle,11.0,30.0,69.0,17.0,750.0,590.0,2,,
Waffle,4.0,11.0,15.0,0.0,164.0,172.0,2,,
Waffle Cone Ice Cream,2.0,5.0,23.0,16.0,65.0,140.0,2,,
Waffle Cones,0.0,0.5,12.0,4.0,20.0,60.0,2,,
Waffle Cone,2.0,4.0,29.0,14.0,70.0,160.0,2,,
Seasoned Waffle Cut Fries,2.0,7.0,21.0,0.0,330.0,160.0,2,,
Chocolate,7.0,6.0,54.0,35.0,160.0,300.0,2,,
Belgium Waffle,7.0,19.0,43.0,1.0,640.0,380.0,2,,
Waffle Cone,0.8,0.6,12.0,3.8,18.0,51.0,2,,
1 Waffle,2.0,4.0,14.0,1.0,135.0,95.0,2,,
Grits ,6.0,5.0,51.9,0.0,740.0,200.0,2,,
Waffle Cone,1.0,0.5,15.0,5.0,15.0,70.0,2,,
Waffle,4.0,16.0,34.0,0.0,135.0,300.0,2,,
Potato Waffle,1.4,5.1,13.0,0.4,440.0,106.0,2,,
Multigrain Waffle,4.0,6.0,28.0,3.0,400.0,190.0,2,,
Waffle Fries (Medium),5.0,18.0,43.0,0.0,280.0,360.0,2,,
Buttermilk Waffle--Corrected,5.9,12.4,45.0,0.0,0.0,314.0,2,,
Waffle,9.0,22.0,61.0,20.0,820.0,478.0,2,,
Bisquik Waffle,3.0,6.0,13.0,0.0,300.0,120.0,2,,
Waffle Cone,1.0,0.5,10.0,4.0,20.0,50.0,2,,
Waffle Fries (Small),3.0,16.0,37.0,0.0,140.0,310.0,2,,
Waffle Fries,7.0,33.0,67.0,1.0,1430.0,590.0,2,,
Bacon,6.0,12.0,0.0,0.0,162.0,108.0,2,,
Waffle,2.0,3.0,16.0,1.0,180.0,100.0,2,,
Blueberry Waffle,4.0,7.0,35.0,6.0,360.0,220.0,2,,
Waffle Cut Sweet Potatoe Fries (Seasoned),2.0,5.0,20.0,4.0,330.0,130.0,2,,
Churro Waffle,12.7,31.6,69.9,16.9,852.0,604.0,2,,
Sweet Potato Waffle Fries,2.0,10.0,31.0,8.0,115.0,220.0,2,,
Waffle,36.0,8.0,8.0,0.0,0.0,252.0,2,,
Sweet Potato Waffle Fries,0.0,18.0,42.0,0.0,366.0,342.0,2,,
Waffle,0.0,7.0,21.0,14.0,55.0,160.0,2,,
Cone,1.0,0.5,19.0,5.0,35.0,90.0,2,,
Apple Juice,1.0,0.0,28.0,28.0,35.0,110.0,1,,
Juice,0.0,0.0,30.0,0.0,0.0,120.0,1,,
Juice,1.0,0.0,42.0,0.0,0.0,180.0,1,,
Green Juice,2.0,0.0,33.0,28.0,15.0,140.0,1,,
Juice,0.0,0.0,29.0,27.0,20.0,120.0,1,,
Juice Box,0.0,0.0,24.0,0.0,0.0,100.0,1,,
Orange Juice (Simply Orange),2.0,0.0,26.0,23.0,0.0,110.0,1,,
Apple Juice,0.0,0.0,28.0,26.0,20.0,110.0,1,,
Tang Juice,0.0,0.0,22.0,22.0,0.0,90.0,1,,
Juice,1.0,0.0,30.0,0.0,10.0,120.0,1,,
Juice,2.0,1.0,26.0,22.0,15.0,110.0,1,,
Juice Box,0.0,0.0,24.0,22.0,15.0,100.0,1,,
Juice,1.0,0.0,24.0,22.0,0.0,100.0,1,,
100% Juice Mango,0.0,0.0,29.0,27.0,20.0,120.0,1,,
Juice,0.0,0.0,13.0,10.0,10.0,50.0,1,,
Juice,0.0,0.0,6.0,6.0,105.0,30.0,1,,
Orange Juice,3.0,0.0,37.0,30.0,0.0,160.0,1,,
Apple Juice,0.0,0.0,24.0,22.0,15.0,100.0,1,,
"Juice, Berry Blend",0.0,0.0,18.0,18.0,15.0,70.0,1,,
100% Grapefruit Juice,1.0,0.0,25.0,25.0,10.0,100.0,1,,
Juice,3.0,0.0,14.0,9.0,600.0,70.0,1,,
Orange Juice 100% Juice 100% Calcium,2.0,0.0,26.0,22.0,0.0,110.0,1,,
Juice,1.0,0.0,38.0,32.0,0.0,150.0,1,,
Orange juice - Raw,0.7,0.2,10.4,8.4,1.0,45.0,1,,
Grape Juice,0.0,0.0,29.0,28.0,20.0,120.0,1,,
"Lemon juice, raw",0.35,0.24,6.9,2.52,1.0,22.0,1,,
Lime juice - Raw,0.42,0.07,8.42,1.69,2.0,25.0,1,,
Orange juice drink,0.2,0.0,13.4,12.47,2.0,53.0,1,,
"Cranberry juice, unsweetened",0.39,0.13,12.2,12.1,2.0,46.0,1,,
Juice,0.0,0.0,35.0,34.0,250.0,130.0,1,,
Orange Juice,1.7,0.5,25.8,20.83,2.0,112.0,1,,
Juice,0.0,0.0,24.0,23.0,20.0,90.0,1,,
Juice,9.6,1.4,33.0,12.0,133.0,112.0,1,,
Apple Juice Box,0.0,0.0,22.0,20.0,15.0,90.0,1,,
Carrot Juice,2.0,0.35,22.0,9.23,68.0,94.0,1,,
Juice,0.0,0.0,34.0,34.0,20.0,130.0,1,,
Tomato Juice,1.0,0.0,7.0,5.0,470.0,30.0,1,,
Mango Juice,1.0,0.0,36.0,30.0,10.0,150.0,1,,
Cranberry Juice,1.0,0.0,19.0,9.0,5.0,75.0,1,,
Juice,2.0,0.0,33.0,28.0,15.0,140.0,1,,
Juice,0.0,0.0,35.0,0.0,5.0,140.0,1,,
Oj,2.0,0.0,26.0,22.0,15.0,110.0,1,,
Orange Juice,2.0,0.0,27.0,24.0,15.0,110.0,1,,
Carrot Juice,2.0,0.0,15.0,13.0,240.0,70.0,1,,
Acai Juice,1.0,3.0,28.0,24.0,65.0,140.0,1,,
Apple Juice,0.2,0.0,21.0,19.0,15.0,80.0,1,,
Apple Juice,0.0,0.0,14.0,13.0,15.0,60.0,1,,
Veg Juice,3.0,0.0,15.0,12.0,200.0,70.0,1,,
Carrot Juice,1.0,0.5,14.0,13.0,170.0,70.0,1,,
"Tangerine juice, raw",0.5,0.2,10.1,9.9,1.0,43.0,1,,
Juice,0.0,0.0,28.0,26.0,15.0,110.0,1,,
Berry,0.0,0.0,29.0,27.0,20.0,120.0,1,,
Apple Juice,0.0,0.0,14.0,13.0,8.0,55.0,1,,
Juice,2.0,0.0,28.0,0.0,0.0,120.0,1,,
Cherry,0.0,0.0,29.0,27.0,20.0,120.0,1,,
Pomegranate Juice,0.4,0.7,33.0,31.0,22.4,136.0,1,,
Orange Juice,1.0,0.0,29.0,25.0,20.0,120.0,1,,
Tomato Juice,2.0,0.5,12.0,9.0,770.0,60.0,1,,
Green Juice,3.0,0.0,24.0,24.0,90.0,110.0,1,,
Grapefruit Juice,1.0,0.0,22.0,17.0,15.0,90.0,1,,
Juice,0.0,0.0,14.0,12.0,25.0,60.0,1,,
Juice,17.0,4.0,75.0,25.0,460.0,300.0,1,,
Orange Juice,2.0,0.0,26.0,22.0,15.0,110.0,1,,
Coconut Juice,0.0,0.5,20.0,15.0,90.0,80.0,1,,
Pomegranate Juice,1.0,0.0,38.0,32.0,0.0,150.0,1,,
Cran Grape Juice,0.0,0.0,31.0,31.0,80.0,120.0,1,,
Apple Juice,0.0,0.0,14.0,14.0,1.0,56.0,1,,
Juice,0.0,0.0,19.0,19.0,15.0,70.0,1,,
Juice,0.0,0.0,30.0,30.0,15.0,120.0,1,,
Breakfast Juice,6.0,2.0,32.0,16.0,166.0,145.0,1,,
Juice,0.0,0.0,22.0,21.0,25.0,90.0,1,,
Acai Juice,1.0,3.0,28.0,24.0,65.0,140.0,1,,
juice,0.0,0.0,0.0,0.0,0.0,80.0,1,,
Juice,0.0,0.0,13.0,10.0,60.0,50.0,1,,
Grapefruit Juice,1.0,0.0,18.0,17.0,35.0,70.0,1,,
100% Juice Orange Juice,2.0,0.0,33.0,28.0,20.0,140.0,1,,
Apple Juice,0.0,0.0,30.0,28.0,5.0,120.0,1,,
Jamba Juice,3.0,1.5,91.0,74.0,55.0,390.0,1,,
Carrot Juice,2.24,0.35,21.92,9.23,68.0,94.0,1,,
Orange-Mango,1.0,0.0,31.0,27.0,5.0,130.0,1,,
Apple Juice,0.0,0.0,28.0,26.0,20.0,110.0,1,,
Apple Juice,1.0,0.0,34.0,31.0,25.0,140.0,1,,
100% Juice,0.0,0.0,30.0,30.0,0.0,120.0,1,,
Gatorade,0.0,0.0,21.0,21.0,160.0,80.0,1,,
Orange Juice,2.0,0.0,33.0,28.0,20.0,140.0,1,,
Mango Juice,0.0,1.5,46.0,32.0,75.0,200.0,1,,
Juice,1.0,0.0,7.0,5.0,290.0,30.0,1,,
Naked Protein Juice,16.0,2.0,34.0,28.0,140.0,220.0,1,,
Juice,0.0,0.0,33.0,33.0,15.0,130.0,1,,
Apple Juice,0.0,0.0,28.0,26.0,15.0,120.0,1,,
Juice,0.0,0.0,12.0,11.0,135.0,50.0,1,,
Avocado Toast,13.0,21.0,42.0,4.0,350.0,390.0,1,,
Orange Juice - 100% Juice,2.0,0.0,33.0,28.0,20.0,140.0,1,,
Juice,0.0,0.0,17.0,17.0,105.0,70.0,1,,
Juice,1.0,0.0,25.0,24.0,15.0,100.0,1,,
Orange Tangerine,0.0,0.0,32.0,31.0,25.0,130.0,1,,
Guava Juice,1.0,1.0,39.0,33.0,75.0,120.0,1,,
V8 Juice,2.0,0.0,10.0,8.0,420.0,50.0,1,,
Apple Juice,0.0,0.0,30.0,24.0,35.0,120.0,1,,
Original Orange Juice,1.0,0.0,24.0,20.0,5.0,100.0,1,,
Tea,1.0,1.0,0.0,0.0,0.0,50.0,0,,
Sweet Tea,0.0,0.0,25.0,0.0,0.0,100.0,0,,
Sweet Tea,0.0,0.0,24.0,24.0,5.0,100.0,0,,
Tea,0.0,0.0,18.0,17.0,10.0,70.0,0,,
Honest Tea,0.0,0.0,18.0,18.0,10.0,70.0,0,,
Unsweetened Green Tea,0.0,0.0,0.0,0.0,30.0,0.0,0,,
Iced Tea - Lemon Tea,0.0,0.0,25.0,24.0,10.0,90.0,0,,
Chai Tea,1.0,2.5,9.0,7.0,170.0,60.0,0,,
Tea,0.0,0.0,12.0,12.0,20.0,50.0,0,,
Honey Green Tea,0.0,0.0,18.0,18.0,10.0,70.0,0,,
Green Tea,0.0,0.0,12.0,12.0,0.0,50.0,0,,
Just Green Tea,0.0,0.0,0.0,0.0,5.0,0.0,0,,
Tea,0.0,0.0,0.0,0.0,15.0,0.0,0,,
Jasmine Green Tea (Unsweetened),0.0,0.0,0.0,0.0,30.0,0.0,0,,
Matcha Green Tea Latte,2.0,0.0,21.0,17.0,45.0,90.0,0,,
Tea,0.0,0.0,18.0,0.0,0.0,70.0,0,,
Tea with 1 Tsp Sugar,0.0,0.0,4.0,4.0,0.0,15.0,0,,
Tea,1.0,0.0,69.0,69.0,15.0,280.0,0,,
Half and Half Tea,0.0,0.0,25.0,24.0,10.0,100.0,0,,
Tea,0.0,0.0,4.0,2.0,0.0,15.0,0,,
Green White Tea,0.0,0.0,0.0,0.0,30.0,0.0,0,,
Hibiscus Tea Sangria,0.0,0.0,12.0,12.0,0.0,50.0,0,,
Tea,0.0,0.0,17.0,17.0,5.0,70.0,0,,
Tea,0.0,0.0,17.0,16.0,5.0,70.0,0,,
Green Tea,0.0,0.0,31.0,30.0,10.0,120.0,0,,
Tea,0.0,0.0,23.0,22.0,15.0,90.0,0,,
Tea,0.0,0.0,19.0,19.0,45.0,70.0,0,,
Diet Green Tea,0.0,0.0,0.0,0.0,170.0,0.0,0,,
"Tea - Brewed, prepared with tap water (black tea)",0.0,0.0,0.3,0.0,3.0,1.0,0,,
Tea Bags,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Chai Tea Latte,2.0,0.0,18.0,17.0,35.0,80.0,0,,
Milk Tea,1.0,2.0,23.0,23.0,125.0,110.0,0,,
Tea Cakes,1.2,4.6,14.9,8.6,0.05,106.0,0,,
Hibiscus tea,0.43,0.65,7.41,6.0,3.0,37.0,0,,
Milk Tea,1.0,1.5,20.0,17.0,42.0,98.0,0,,
Sweet Tea,0.0,0.0,32.0,32.0,10.0,130.0,0,,
Tea Cake,5.4,2.0,30.0,8.9,0.19,164.0,0,,
Milk Tea,0.4,1.3,12.9,10.5,7.2,65.0,0,,
Iced Tea,0.0,0.0,18.0,17.0,10.0,70.0,0,,
Sweet Tea,0.0,0.0,45.0,45.0,10.0,180.0,0,,
Tea,0.0,0.0,3.7,0.0,11.0,50.0,0,,
Sweet Tea,0.0,0.0,37.0,36.0,28.0,150.0,0,,
Tea,0.0,0.0,7.0,2.0,10.0,30.0,0,,
Sweet Tea,0.0,0.0,23.0,23.0,10.0,90.0,0,,
Green Tea with Peach,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Sweet Tea,0.0,0.0,32.0,32.0,15.0,120.0,0,,
Brisk Tea,0.0,0.0,20.0,20.0,105.0,80.0,0,,
Sweet Tea,0.0,0.0,44.0,44.0,0.0,170.0,0,,
Green Tea,0.0,0.0,12.0,12.0,0.0,50.0,0,,
Longevity Tea,0.0,0.0,2.0,0.0,4.0,8.0,0,,
Sweet Tea,0.0,0.0,75.0,73.0,20.0,290.0,0,,
Sweet Tea,0.0,0.0,21.0,21.0,0.0,80.0,0,,
Unsweet Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Ginger Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Mango Black Tea,0.0,0.0,22.0,21.0,10.0,90.0,0,,
Tea & Lemonade,0.0,0.0,13.0,13.0,20.0,50.0,0,,
 Cup of Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Green Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Peach Tea,0.0,0.0,20.0,19.0,5.0,80.0,0,,
"Black Tea, Unsweetened",0.0,0.0,1.0,0.0,7.0,2.0,0,,
Green Tea Ginger Twist,0.0,0.0,16.0,16.0,0.0,60.0,0,,
Decaffeinated Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Tea,0.0,0.0,22.0,19.0,30.0,90.0,0,,
Tea No Sugar,0.5,0.0,0.0,0.0,0.0,8.0,0,,
Cup of Tea,1.0,0.0,1.0,1.0,0.0,5.0,0,,
Iced Tea - Lemon,0.0,0.0,37.0,36.0,10.0,150.0,0,,
Malc's Tea,2.16,1.08,2.88,2.88,26.4,17.0,0,,
Sweet Tea,0.0,0.0,48.0,48.0,50.0,190.0,0,,
Tea Decaf Tea Bag,0.0,0.0,0.0,0.0,0.0,1.0,0,,
Iced Tea,0.0,0.0,21.0,20.0,9.0,85.0,0,,
Black Tea,0.0,0.0,17.5,17.5,11.5,70.0,0,,
 Sweet Tea-Homemade (Black Tea - Iced Tea Brew),0.0,0.0,18.0,18.0,0.0,40.0,0,,
Iced Tea - Peach,0.0,0.0,31.0,30.0,170.0,120.0,0,,
Biscuit,0.6,1.3,5.9,1.7,0.0,38.0,0,,
Peach Tea,0.0,0.0,40.0,39.0,10.0,160.0,0,,
Iced Tea Raspberry,0.0,0.0,19.0,19.0,80.0,70.0,0,,
Chai Tea Latte,7.0,4.0,33.0,32.0,90.0,200.0,0,,
Tiny Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Green Tea,0.0,0.0,12.0,12.0,25.0,50.0,0,,
Chai Tea,8.0,4.5,45.0,42.0,115.0,240.0,0,,
Sweet Tea,0.0,0.0,40.0,40.0,0.0,150.0,0,,
Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Iced Green Tea,0.0,0.0,21.0,21.0,0.0,80.0,0,,
Raspberry Iced Tea,0.0,0.0,37.0,36.0,10.0,150.0,0,,
Raspberry Tea,0.0,0.0,26.0,26.0,35.0,100.0,0,,
Iced Tea - Peach,0.0,0.0,40.0,39.0,10.0,160.0,0,,
Sweet Tea,1.5,1.5,11.0,6.25,0.0,25.0,0,,
Spearmint Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Sweet Tea,0.0,0.0,19.0,19.0,15.0,80.0,0,,
Green Tea,0.0,0.0,25.0,25.0,0.0,100.0,0,,
Large Unsweet Tea,0.0,0.0,0.0,0.0,15.0,0.0,0,,
Green Tea Pomegranate,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Green Tea,0.0,0.0,18.0,18.0,0.0,70.0,0,,
Pomegranate Red Tea,0.0,0.0,9.0,9.0,5.0,35.0,0,,
Tea,0.1,0.0,0.3,0.0,0.0,20.0,0,,
Chai Tea Latte,8.0,4.5,45.0,42.0,115.0,240.0,0,,
Tea Bags,0.0,0.0,0.0,0.0,0.0,1.0,0,,
Green Tea,0.0,0.0,0.0,0.0,0.0,0.0,0,,
Iced Tea,0.0,0.0,10.0,10.0,10.0,40.0,0,,
Bubble Milk Tea,6.0,1.0,27.0,0.0,90.0,100.0,0,,
Sausage,10.0,12.0,2.0,1.0,700.0,160.0,2,,
Sausage,9.0,23.0,23.0,2.0,730.0,340.0,2,,
Turkey Sausage,11.0,7.0,1.0,1.0,420.0,100.0,2,,
Beef Sausage,7.8,12.0,0.2,0.0,280.0,143.0,2,,
Chicken Sausage,15.0,8.0,2.0,1.0,470.0,140.0,2,,
Summer Sausage,9.0,17.0,0.0,0.0,710.0,190.0,2,,
Italian Sausage,15.9,22.7,3.5,0.7,1002.0,286.0,2,,
Sausage,6.0,15.0,3.0,0.0,510.0,180.0,2,,
Sausage,10.0,12.0,1.0,1.0,350.0,150.0,2,,
Sausage,10.0,14.0,2.0,1.0,490.0,170.0,2,,
Sausage,7.0,24.0,1.0,0.0,380.0,250.0,2,,
Blood sausage,14.6,34.5,1.29,1.29,680.0,379.0,2,,
Sausage,5.0,8.0,1.0,0.0,470.0,100.0,2,,
Sausage Patties,8.0,17.0,2.0,1.0,560.0,200.0,2,,
Johnsonville Original Breakfast Sausage,10.0,14.0,2.0,0.0,490.0,170.0,2,,
"Sausage, meatless",18.53,18.16,9.84,0.0,888.0,257.0,2,,
Sausage,10.0,3.0,3.0,1.0,260.0,80.0,2,,
"Sausage, smoked link sausage, pork and beef",12.0,28.73,2.42,0.0,911.0,320.0,2,,
Sausage,9.0,6.0,2.0,1.0,360.0,90.0,2,,
Sausage Patty,7.0,15.0,1.0,0.0,340.0,170.0,2,,
Sausage,7.0,16.0,2.0,1.0,410.0,180.0,2,,
Sausage,10.0,15.0,1.0,1.0,420.0,180.0,2,,
"Polish sausage, pork",14.1,28.72,1.63,0.0,876.0,326.0,2,,
Sausage Mcmuffin,15.0,22.0,31.0,0.0,820.0,370.0,2,,
Sausage Mcmuffin,15.0,22.0,31.0,2.0,820.0,370.0,2,,
Breakfast Sausage,10.0,14.0,2.0,1.0,490.0,170.0,2,,
Chicken Sausage,11.0,2.5,1.0,0.0,410.0,70.0,2,,
Breakfast Sausage,5.0,14.0,3.0,3.0,470.0,150.0,2,,
Pork Sausage,11.0,17.0,0.0,0.0,400.0,200.0,2,,
Sausage Patties,12.0,14.0,2.0,1.0,830.0,190.0,2,,
Sausage,8.0,16.0,0.0,0.0,350.0,170.0,2,,
Breakfast Sausage,9.0,9.0,0.0,0.0,370.0,120.0,2,,
Sausage Patties,6.0,13.0,1.0,1.0,350.0,150.0,2,,
Vienna Sausage,6.0,15.0,3.0,0.0,290.0,170.0,2,,
Turkey Sausage,8.0,7.0,4.0,4.0,550.0,110.0,2,,
Maple Sausage,10.0,14.0,2.0,1.0,470.0,170.0,2,,
Breakfast Sausage,7.0,16.0,2.0,1.0,410.0,180.0,2,,
Mcgriddle - Sausage,11.0,22.0,44.0,15.0,1030.0,420.0,2,,
Bratwurst Sausage,8.0,18.1,1.6,0.0,490.0,231.597,2,,
Sausage,11.0,15.0,0.0,0.0,350.0,180.0,2,,
Italian Sausage,30.0,14.0,8.0,3.0,620.0,280.0,2,,
Sausage Patties,5.0,16.0,1.0,0.0,280.0,170.0,2,,
Sausage Patty,9.0,16.0,0.0,0.0,360.0,180.0,2,,
Chicken Sausage,13.0,12.0,4.0,2.0,820.0,180.0,2,,
Chorizo Sausage,14.0,21.0,3.0,1.0,590.0,260.0,2,,
Fried Sausage,6.4,8.9,2.0,0.0,0.0,150.0,2,,
Sausage Pizza,17.0,18.0,22.0,3.0,740.0,310.0,2,,
Andouille Sausage,8.0,10.0,2.0,1.0,370.0,130.0,2,,
Breakfast Sausage,10.0,3.0,3.0,0.0,260.0,80.0,2,,
Turkey Sausage,9.0,5.0,3.0,1.0,500.0,90.0,2,,
Lamb Sausage,14.0,17.0,0.0,0.0,500.0,180.0,2,,
Chicken Sausage,12.0,6.0,1.0,0.0,420.0,110.0,2,,
Sausage Links,9.0,3.0,3.0,0.0,300.0,80.0,2,,
Chicken Sausage,14.0,3.0,2.0,1.0,400.0,90.0,2,,
Italian Sausage,12.0,14.0,2.0,1.0,510.0,190.0,2,,
Quorn Sausage,7.45,6.9,3.35,0.2,200.0,105.0,2,,
Maple Sausage,7.0,16.0,2.0,1.0,440.0,180.0,2,,
Sausage,10.0,3.0,3.0,1.0,260.0,80.0,2,,
Chicken Sausage,13.0,8.0,1.0,1.0,480.0,130.0,2,,
Sausage,10.0,21.0,0.0,0.0,510.0,240.0,2,,
Turkey Sausage,10.0,6.0,4.0,2.0,740.0,120.0,2,,
Sausage Links,7.0,16.0,2.0,1.0,410.0,180.0,2,,
Sausage Sandwich,19.17,17.3,38.07,3.6,757.2,384.4,2,,
Breakfast Sausage,10.0,12.0,2.0,1.0,700.0,160.0,2,,
Sausage,17.0,7.0,0.0,0.0,510.0,130.0,2,,
Andouille Sausage,7.0,15.0,1.0,0.0,530.0,170.0,2,,
Sausage Patties,10.0,3.0,3.0,0.0,260.0,80.0,2,,
Smoked Sausage,6.0,15.0,3.0,1.0,420.0,170.0,2,,
Smoked Sausage,9.0,5.0,3.0,1.0,500.0,90.0,2,,
Sausage***,9.0,17.0,2.0,2.0,300.0,200.0,2,,
Pickled Sausage,10.0,12.0,3.0,0.0,1500.0,160.0,2,,
Smoked Sausage,10.0,21.0,0.0,0.0,510.0,240.0,2,,
Sausage,5.0,13.0,1.0,0.0,220.0,140.0,2,,
Sausage,12.0,12.0,3.0,2.0,640.0,180.0,2,,
Veggie Sausage,10.0,3.0,3.0,1.0,260.0,80.0,2,,
Turkey Smoked Sausage,9.0,5.0,3.0,1.0,500.0,20.0,2,,
Sausage Roll,5.5,13.6,15.0,0.8,520.0,205.0,2,,
Sausage Gravy,2.7652,4.8596,2.5952,1.0325,155.393,65.8479,2,,
Sausage,9.0,17.0,0.0,0.0,440.0,200.0,2,,
Turkey Sausage Patty,9.0,6.0,0.0,0.0,360.0,90.0,2,,
Sausage,6.0,15.0,4.0,4.0,490.0,180.0,2,,
Sausage Patty,6.0,17.0,0.0,0.0,360.0,180.0,2,,
Andouille Chicken Sausage,12.0,6.0,1.0,0.0,420.0,110.0,2,,
Portuguese Sausage,8.0,15.0,2.0,1.0,520.0,180.0,2,,
Venison/pork Sausage,70.0,35.0,1.0,1.0,1183.0,615.0,2,,
Farmers Sausage,11.0,11.0,0.0,0.0,490.0,150.0,2,,
Sandwich,15.0,22.0,29.0,2.0,820.0,370.0,2,,
Chicken Sausage,17.0,6.0,1.0,1.0,470.0,130.0,2,,
Original Pork Sausage Links,9.0,11.0,0.0,0.0,320.0,140.0,2,,
Hot Link Sausage,7.0,14.0,2.0,1.0,500.0,170.0,2,,
Turkey Breakfast Sausage,11.0,6.0,1.0,0.0,420.0,100.0,2,,
Sausage Links,7.0,24.0,1.0,0.0,380.0,250.0,2,,
Smoked Sausage Turkey,10.0,6.0,4.0,2.0,710.0,110.0,2,,
Turkey Sausage,10.0,4.5,2.0,1.0,420.0,90.0,2,,
Pancake & Sausage,6.0,12.0,22.0,9.0,480.0,230.0,2,,
Italian Sausage,13.0,21.0,1.0,0.0,410.0,240.0,2,,
Sausage,12.0,12.0,1.0,0.0,660.0,160.0,2,,
Vegetarian Sausage,10.0,3.0,3.0,0.0,260.0,80.0,2,,
Italian Sausage,17.0,22.0,4.0,1.0,740.0,290.0,2,,
Sausage Patty,5.0,13.0,1.0,0.0,220.0,140.0,2,,
Coffee Ice Cream,2.0,7.0,15.0,14.0,50.0,130.0,2,,
Ice Cream Sandwich,2.0,5.0,25.0,11.0,110.0,160.0,2,,
Cookies & Cream Ice Cream,2.0,4.5,23.0,15.0,85.0,140.0,2,,
Drumstick,4.0,16.0,32.0,20.0,100.0,290.0,2,,
Ice Cream,3.0,4.5,18.0,13.0,35.0,120.0,2,,
Ice-cream,7.0,19.0,3.0,1.0,85.0,212.0,2,,
Ice Cream,3.0,11.0,18.0,15.0,60.0,180.0,2,,
Ljs Caramel Ice Cream,1.0,3.5,23.0,32.0,270.0,130.0,2,,
Ice Cream,2.0,3.0,19.0,14.0,25.0,100.0,2,,
Coffee Ice Cream,2.0,7.0,15.0,14.0,50.0,130.0,2,,
Ice Cream Cone,5.0,4.5,27.0,20.0,70.0,200.0,2,,
Ice Cream Bars,3.0,11.0,18.0,15.0,60.0,180.0,2,,
